image_name,question,answer,generated_answer
c5d2206a.jpg,What color are the hands?,Black,pink
c5d2206a.jpg,What color is the clock face's background?,Pink,pink
c5d2206a.jpg,What is the brand name?,SOLMO,Soumo
ae26531a.jpg,What shape are the letters on the case made of?,Square,black
ae26531a.jpg,How many words are on the phone case?,3,black
ae26531a.jpg,What color are the letters on the tiles?,Black,Black
ae26531a.jpg,What color is the phone case background?,Pink,black
ae26531a.jpg,What material do the letter tiles resemble?,Wood,black
a6782aa3.jpg,What shape is the dominant symbol on the ring?,Cross,cross
a6782aa3.jpg,How many bands of color are visible on the ring?,2,None.
a6782aa3.jpg,What color is the ring predominantly?,Pink,rose
a6782aa3.jpg,Is the surface of the band shiny or matte?,Shiny,Matte
a6782aa3.jpg,What is inscribed on the wider band of the ring?,Text,love
f1a00fcb.jpg,How many containers are shown?,4,4
f1a00fcb.jpg,What shape are the lids?,Oval,Rectangular
f1a00fcb.jpg,What color are the lids?,Maroon,brown
f1a00fcb.jpg,Are the containers transparent?,Yes,yes
f1a00fcb.jpg,Is the product new?,Renewed,yes
df08ff58.jpg,What shape is the phone case?,Rectangular,SKELETON
df08ff58.jpg,How many butterflies are visible?,2,None.
df08ff58.jpg,What color is the background?,Black,Black.
df08ff58.jpg,Is the skeleton design simple or intricate?,Intricate,Simple.
df08ff58.jpg,What is depicted on the case?,Skeleton,Skeleton
0b23dcdc.jpg,What shape is the heart?,Heart,happy
0b23dcdc.jpg,How many cameras are visible?,1,2
0b23dcdc.jpg,"What color is the text ""Happy Girls are the Prettiest""?",Gold,gold
0b23dcdc.jpg,What color is the background of the phone case?,Black,gold
0b23dcdc.jpg,What shape is the phone case?,Rectangular,happy
04bee9d3.jpg,What letter is displayed?,M,M
04bee9d3.jpg,How many camera lenses are visible?,3,none.
04bee9d3.jpg,What color is the letter?,Black,Blue
04bee9d3.jpg,What shape is the phone case?,Rectangular,M
04bee9d3.jpg,What material does the patch resemble?,Denim,denim
3393e79f.jpg,What color is the slipper?,Black,black
3393e79f.jpg,How many metal rivets are visible?,1,None.
3393e79f.jpg,What shape is the toe?,Rounded,slipper
3393e79f.jpg,Is the material of the upper suede or canvas?,Suede,black
3393e79f.jpg,Is the inside lining furry or smooth?,Furry,soft
1f15c971.jpg,What color are these towels?,Blue,black
1f15c971.jpg,How many towels are shown?,2,2
1f15c971.jpg,What shape are these towels when folded?,Rectangular,square
1f15c971.jpg,Is the texture of the towels smooth or textured?,Textured,Smooth.
1f15c971.jpg,What is the likely primary function of these items?,Drying,Comfort.
04ba450f.jpg,What shape is the phone case?,Rectangular,Bike
04ba450f.jpg,What number is depicted on the case?,4,4
04ba450f.jpg,What color is the case?,Orange,Orange
04ba450f.jpg,How many camera cutouts are visible?,1,0
04ba450f.jpg,Metallic or Plastic (referring to the chain)?,Metallic,plastic
4b382f66.jpg,What shape is the box?,Square,Box
4b382f66.jpg,How many milligrams of nicotine are in each lozenge?,4,4mg
4b382f66.jpg,What flavor are the lozenges?,Mint,mint
4b382f66.jpg,What brand is the product?,Amazon,amazon
4b382f66.jpg,How many lozenges are in the box?,144,4
b95d151e.jpg,How many speakers are visible?,2,"""none"""
b95d151e.jpg,What shape is the clock display?,Rectangular,square
b95d151e.jpg,What color are the numbers on the clock?,Blue,black
b95d151e.jpg,What is the dock connector type?,Lightning,USB
b95d151e.jpg,Rectangular,Black,black
d0122fc8.jpg,What color is the prominent text?,Black,pink
d0122fc8.jpg,How many words are printed on the case?,Two,0
d0122fc8.jpg,What shape is the phone case?,Rectangular,girl
d0122fc8.jpg,What is the background texture?,Glittery,Glitter
d0122fc8.jpg,What is the dominant background color?,Pink,pink
1d23efe6.jpg,How many camera lenses are visible?,1,0
1d23efe6.jpg,What shape is the phone case?,Rectangular,water
1d23efe6.jpg,Which color is most prominent?,Green,red
1d23efe6.jpg,Is the pattern abstract or geometric?,Abstract,Abstract
1d23efe6.jpg,What is at the top center of the case?,Camera,water
7b524ff1.jpg,How many drawers does the desk have?,6,5
7b524ff1.jpg,What is the top surface material?,Wood,white
7b524ff1.jpg,What color are the drawer fronts?,White,white
7b524ff1.jpg,What shape are the drawer pulls?,Rectangular,Rectangular
7b524ff1.jpg,Is the desk's top surface darker or lighter than the drawer fronts?,Darker,white
79b74919.jpg,What color is the trim?,Red,Black
79b74919.jpg,How many zippers are visible?,2,None.
79b74919.jpg,What shape is the carrier?,Rectangular,square
79b74919.jpg,Is the carrier soft or hard?,Soft,Soft
79b74919.jpg,What is the material of the window?,Mesh,polyester
87ad76d1.jpg,What color is the background of the phone case?,Black,Black
87ad76d1.jpg,How many camera cutouts are visible?,1,none
87ad76d1.jpg,What shape is the main design element?,Floral,leaf
87ad76d1.jpg,Is the design primarily abstract or representational?,Abstract,Abstract
87ad76d1.jpg,What color is the design on the case?,White,Black
d6b074fc.jpg,How many cameras are visible?,2,2
d6b074fc.jpg,What shape are the decorative elements connecting the parrots?,Lines,Parrot
d6b074fc.jpg,What color is the background?,Beige,yellow
d6b074fc.jpg,What shape are the cutouts for the camera and flash?,Oval,round
d6b074fc.jpg,What creatures are depicted on the case?,Parrots,parrots
ef55d222.jpg,What color is the phone case?,Black,black
ef55d222.jpg,How many cables are shown?,1,2
ef55d222.jpg,What shape is the phone case?,Rectangular,square
ef55d222.jpg,Is the charging port silver or gold?,Silver,black
ef55d222.jpg,What material is the case (as stated in the product information)?,Polycarbonate,Silicone
fe7861b5.jpg,What color is the phone case?,Black,Black
fe7861b5.jpg,How many cameras are visible?,2,none
fe7861b5.jpg,What shape are the camera cutouts?,Oval,square.
fe7861b5.jpg,Is the case textured or smooth?,Textured,Smooth
fe7861b5.jpg,Rectangular or square?,Rectangular,Square
7865b2a5.jpg,How many earrings are shown?,2,1
7865b2a5.jpg,What shape is the main body of each earring?,Oval,dangle
7865b2a5.jpg,What color is the inner strand of the earring?,Gold,gold
7865b2a5.jpg,Are the earrings textured?,Yes,no
7865b2a5.jpg,What type of jewelry is shown?,Earrings,gold
c7d7ca4d.jpg,What color are the prominent flowers?,Pink,pink
c7d7ca4d.jpg,How many camera lenses are visible?,3,none.
c7d7ca4d.jpg,What shape is the phone case?,Rectangular,flower
c7d7ca4d.jpg,Is the background blurry or focused?,Blurry,No.
c7d7ca4d.jpg,What type of flower is depicted?,Tulips,tulips
49f4be7d.jpg,What color is the shoe's sole?,Brown,gray
49f4be7d.jpg,How many shoes are visible?,1,None.
49f4be7d.jpg,What shape is the toe?,Rounded,flat
49f4be7d.jpg,What is the shoe type?,Flat,ballet
49f4be7d.jpg,Is the shoe's material shiny or matte?,Shiny,metallic
f6832896.jpg,What color is the sole of the shoe?,White,black
f6832896.jpg,How many shoes are shown in the image?,1,0
f6832896.jpg,What shape is the toe of the shoe?,Round,black
f6832896.jpg,Is the inside lining striped?,Yes,no
f6832896.jpg,What color is the upper part of the shoe?,Black,black
4c514410.jpg,How many phones are pictured?,2,all
4c514410.jpg,What shape is the phone case?,Rectangular,error
4c514410.jpg,What color dominates the case design?,Purple,Purple
4c514410.jpg,What word is prominent on the case?,You,love
4c514410.jpg,Is the time displayed AM or PM?,PM,Yes
921128b0.jpg,How many cats are visible?,1,none.
921128b0.jpg,What color are the cat's eyes?,Green,orange.
921128b0.jpg,What shape is the camera cutout?,Oval,cat
921128b0.jpg,What is covering the cat?,Blanket,love
921128b0.jpg,What color is the cat's nose?,Pink,orange
85702176.jpg,How many handles are shown?,2,2
85702176.jpg,What shape are the handles' ends?,Rectangular,square.
85702176.jpg,What color are the handles?,Black,Black
85702176.jpg,How many holes are in each mounting plate?,2,2
85702176.jpg,Are the handles straight or curved?,Straight,Curved
317dd650.jpg,What color is the battery's body?,Blue,blue
317dd650.jpg,How many batteries are shown separately from the main group?,1,None.
317dd650.jpg,What shape are the batteries?,Cylindrical,Aa
317dd650.jpg,What is printed on the batteries?,Eono,Enova
317dd650.jpg,Are the battery tops flat or pointed?,Flat,eona
2c20f40e.jpg,What color are the boots?,Brown,brown
2c20f40e.jpg,How many boots are shown?,1,none
2c20f40e.jpg,What shape is the toe?,Round,boot
2c20f40e.jpg,What material is the heel?,Wood,leather
2c20f40e.jpg,Are the boots laced?,No,yes
51c0f401.jpg,What shape are the tortillas?,Round,Tortilla
51c0f401.jpg,How many tortillas are in the package?,10,Tortilla.
51c0f401.jpg,What brand are these tortillas?,365,organic
51c0f401.jpg,"What color is the ""Freshly Baked"" stamp?",Blue,Tortillas
51c0f401.jpg,Are the tortillas folded or flat?,Flat,Flattened
262808e8.jpg,What shape are the camera cutouts?,Oval,Square
262808e8.jpg,How many camera lenses are visible?,2,2
262808e8.jpg,What color is the background of the case?,Black,black
262808e8.jpg,What is depicted on the phone case?,Woman,flower
262808e8.jpg,What color are the flowers?,Pink,pink
b659ac33.jpg,How many camera lenses are visible?,1,1
b659ac33.jpg,What shape is the phone case?,Rectangular,Daddy's
b659ac33.jpg,"What color is the text ""Daddy's Girl""?",White,Black
b659ac33.jpg,Is the background pattern speckled?,Yes,YES!
b659ac33.jpg,What is at the top center of the phone case?,Camera,Love
1e45b5b9.jpg,How many camera lenses are visible?,1,2
1e45b5b9.jpg,Rectangular,Shape,art
1e45b5b9.jpg,Abstract,Pattern,abstract
1e45b5b9.jpg,Plastic,Material,plastic
1e45b5b9.jpg,Blue,Color,blue
e81cc731.jpg,What color are the packing cubes?,Grey,black
e81cc731.jpg,How many wheels does the suitcase have?,4,4
e81cc731.jpg,What shape are the packing cubes?,Rectangular,cube
e81cc731.jpg,What color is the luggage?,Black,black
e81cc731.jpg,Is the luggage upright or horizontal?,Upright,Horizontal
aa5c0ffb.jpg,What color is the cable?,Black,black
aa5c0ffb.jpg,How many connectors are visible?,2,1
aa5c0ffb.jpg,What shape are the connector ends?,Rectangular,square
aa5c0ffb.jpg,What is the brand name printed on the cable?,AmazonBasics,amazon
aa5c0ffb.jpg,Is the cable straight or coiled?,Straight,"""straight"""
dd5960fa.jpg,What shape are the keys?,Square,"""Cherry"""
dd5960fa.jpg,How many connection cables are visible?,1,None.
dd5960fa.jpg,What color is the keyboard?,Black,Black.
dd5960fa.jpg,Is the keyboard wired or wireless?,Wired,Wireless.
dd5960fa.jpg,What is the position of the wrist rest relative to the keys?,Below,ergonomic.
0c69e4e3.jpg,What color is the chair's base?,Brown,Beige
0c69e4e3.jpg,How many cushions are visible?,2,None.
0c69e4e3.jpg,What shape is the seat cushion?,Square,Rectangle
0c69e4e3.jpg,Is the chair's back patterned?,Yes,yes
0c69e4e3.jpg,What color is the smaller cushion?,White,Beige
75048a1c.jpg,What shape is the phone case?,Rectangular,Road
75048a1c.jpg,How many roads are visible?,1,Road
75048a1c.jpg,What color is the road?,Black,green
75048a1c.jpg,Is the image perspective aerial or ground-level?,Aerial,Aerial.
75048a1c.jpg,What color dominates the background besides the road?,Green,green
4d870a0c.jpg,How many washcloths are shown?,6,6
4d870a0c.jpg,What shape are these cloths?,Square,square
4d870a0c.jpg,What color is the trim?,Gray,gray
4d870a0c.jpg,What pattern is on the bottom cloth?,Polka-dot,stripes
4d870a0c.jpg,"Are the cloths striped, solid, or patterned?",Both,stripes
5a5b577b.jpg,What color is the cord?,Green,green
5a5b577b.jpg,How many spools are visible?,2,1
5a5b577b.jpg,What shape are the spools?,Cylindrical,round
5a5b577b.jpg,Is the cord wrapped tightly or loosely?,Tightly,Loose
5a5b577b.jpg,What is the shape of the cord's cross-section?,Round,round
a72ed6ea.jpg,What color are these shoes?,Brown,brown
a72ed6ea.jpg,How many shoes are visible?,1,None.
a72ed6ea.jpg,Are the shoes laced?,No,yes
a72ed6ea.jpg,What shape is the toe?,Rounded,U
a72ed6ea.jpg,What material are these shoes likely made of?,Leather,leather
7dfca5d5.jpg,What shape is the phone case?,Rectangular,Space
7dfca5d5.jpg,How many cameras are visible?,1,2
7dfca5d5.jpg,What color is the background of the case?,Black,black
7dfca5d5.jpg,Are the designs printed or embossed?,Printed,Yes
7dfca5d5.jpg,What shape are the stars?,Five-pointed,circle
d34d99cd.jpg,What color is the heater's base?,Black,white
d34d99cd.jpg,What shape is the heater's front grille?,Rectangular,square
d34d99cd.jpg,How many dials are visible on top of the heater?,2,none
d34d99cd.jpg,What color is the power indicator light?,Red,white
d34d99cd.jpg,Is the heater's body metallic or plastic?,Metallic,metal
e14fe7a1.jpg,What shape is the headboard?,Rectangular,square
e14fe7a1.jpg,How many wooden supports are visible?,1,none
e14fe7a1.jpg,What color are the legs?,Black,beige
e14fe7a1.jpg,Is the headboard tufted?,No,yes
e14fe7a1.jpg,What is the headboard's primary color?,Beige,beige
33b90404.jpg,What shape is the pasta?,Rotini,Broccoli.
33b90404.jpg,How many minutes does the meal take to prepare?,15,Broccoli
33b90404.jpg,What color is the main background?,Green,Broccoli
33b90404.jpg,What brand is this product?,Wickedly,broccoli
33b90404.jpg,What vegetable is pictured with the pasta?,Peas,broccoli
f954c0fd.jpg,What shape is the phone case?,Rectangular,arrow
f954c0fd.jpg,How many black stripes are visible?,3,0
f954c0fd.jpg,What color is the home button?,Oval,black
f954c0fd.jpg,Is the pattern striped?,Yes,Yes!
f954c0fd.jpg,What color predominates on the case?,White,Black
c7aef865.jpg,What color is the majority of the shoe?,White,white
c7aef865.jpg,How many colors are visible on the shoe?,2,None.
c7aef865.jpg,What shape are the toe caps?,Rounded,square
c7aef865.jpg,Are the laces patterned or plain?,Plain,Plain.
c7aef865.jpg,What color is the heel patch?,Black,white
89e0b9fc.jpg,What color is the peacock's neck?,Blue,blue
89e0b9fc.jpg,How many camera lenses are visible?,3,0
89e0b9fc.jpg,What shape is the phone case?,Rectangular,peacock
89e0b9fc.jpg,What animal is depicted?,Peacock,peacock
89e0b9fc.jpg,"What color are the peacock's ""eyes"" on its feathers?",Blue,blue
4207ae24.jpg,What shape is the headboard?,Curved,square
4207ae24.jpg,What color is the headboard?,Beige,white
4207ae24.jpg,How many pillows are shown?,2,1
4207ae24.jpg,Is the headboard's surface smooth or textured?,Textured,Smooth
4207ae24.jpg,What is the headboard's function?,Support,storage
fca5f25b.jpg,How many panels are shown?,2,2
fca5f25b.jpg,What shape are the rod's finials?,Round,Rods
fca5f25b.jpg,What color is the rod?,Bronze,gray
fca5f25b.jpg,Are the curtains patterned or solid?,Solid,Solid
fca5f25b.jpg,How many pleats does each panel have?,7,3
1cdfca5f.jpg,What color is the phone case?,Black,black
1cdfca5f.jpg,How many planets are depicted?,4,3
1cdfca5f.jpg,What shape is the Apple logo cutout?,Apple,circle
1cdfca5f.jpg,What is the predominant pattern theme?,Space,Space
1cdfca5f.jpg,Are the design elements primarily lines or filled shapes?,Lines,Lines.
5e79d51b.jpg,What color is the desk converter?,Black,Black
5e79d51b.jpg,How many monitor arms are shown?,2,2
5e79d51b.jpg,What shape is the main desk surface?,Rectangular,Rectangle
5e79d51b.jpg,Are the monitor arms attached to the desk converter in the image?,No,yes
5e79d51b.jpg,How many platforms does the desk converter have?,2,2
4e32f6ed.jpg,What color is the bow?,Pink,pink!
4e32f6ed.jpg,How many cats are pictured?,1,kitty
4e32f6ed.jpg,What shape are the cat's eyes?,Round,CUTE
4e32f6ed.jpg,What color is the cat?,White,pink!
4e32f6ed.jpg,"Rectangular, square, or circular: Which best describes the phone case shape?",Rectangular,Square.
655d5eba.jpg,What shape are the camera lenses?,Circular,butterfly
655d5eba.jpg,How many butterflies are depicted?,1,3
655d5eba.jpg,What color is the butterfly?,Blue,blue
655d5eba.jpg,What color are the sparkles?,White,blue
655d5eba.jpg,Is the background plain or patterned?,Patterned,Yes
09050374.jpg,What color is the background?,Blue,Blue
09050374.jpg,How many flowers are depicted?,2,Flowers
09050374.jpg,What shape is the phone case?,Rectangular,flower
09050374.jpg,What color are the flower tips?,Pink,pink
09050374.jpg,Is the image pattern floral?,Yes,YES!
ee169caa.jpg,What color is the lampshade?,White,White.
ee169caa.jpg,How many hinges are visible?,2,None.
ee169caa.jpg,What shape is the base?,Circular,square.
ee169caa.jpg,What color is the cord's loop?,Red,White.
ee169caa.jpg,Is the lampshade conical?,Yes,yes.
96277b9c.jpg,How many suitcases are shown?,3,3
96277b9c.jpg,What shape are the suitcases?,Rectangular,Rectangle
96277b9c.jpg,What color is the handle?,Black,blue
96277b9c.jpg,Are the suitcases textured or smooth?,Textured,Smooth.
96277b9c.jpg,What color are the suitcases?,Blue,Blue
ebe41768.jpg,What shape is the case?,Rectangular,Butterfly
ebe41768.jpg,How many butterflies are predominantly pink/purple?,1,5
ebe41768.jpg,What color is the Motorola logo?,Silver,Colorful
